id	youth_dev	age	gender	parent_att	cohort	year
43774	27	16	1	35	4	1978
43774	29	18	1	35	4	1980
44092	31	14	2	29	4	1976
44092	29	16	2	29	4	1978
44092	23	18	2	29	4	1980
44152	21	16	1	35	6	1976
44152	19	17	1	35	6	1977
44152	21	18	1	35	6	1978
44152	24	20	1	35	6	1980
44352	29	14	2	33	4	1976
44352	33	15	2	33	4	1977
44352	35	16	2	33	4	1978
44352	30	18	2	33	4	1980
44422	29	13	1	31	3	1976
44422	23	14	1	31	3	1977
44422	24	15	1	31	3	1978
44422	15	17	1	31	3	1980
44692	35	15	2	29	5	1976
44692	27	16	2	29	5	1977
44692	31	17	2	29	5	1978
44693	35	11	2	35	1	1976
44693	34	12	2	35	1	1977
44693	36	13	2	35	1	1978
44693	35	15	2	35	1	1980
44862	25	11	1	35	1	1976
44862	29	12	1	35	1	1977
44862	28	13	1	35	1	1978
44862	21	15	1	35	1	1980
44863	21	12	2	35	2	1976
44863	24	13	2	35	2	1977
44863	19	14	2	35	2	1978
44863	15	16	2	35	2	1980
44864	27	14	1	35	4	1976
44864	27	15	1	35	4	1977
44864	25	16	1	35	4	1978
44872	33	11	1	35	1	1976
44872	33	12	1	35	1	1977
44872	35	13	1	35	1	1978
44872	27	15	1	35	1	1980
44882	34	12	1	35	2	1976
44882	32	13	1	35	2	1977
44882	31	14	1	35	2	1978
44882	30	16	1	35	2	1980
44883	30	13	2	35	3	1976
44883	23	14	2	35	3	1977
44883	25	15	2	35	3	1978
44883	25	17	2	35	3	1980
44884	22	15	2	33	5	1976
44884	26	16	2	33	5	1977
44884	24	17	2	33	5	1978
44884	24	19	2	33	5	1980
45382	31	14	2	31	4	1976
45382	30	15	2	31	4	1977
45382	27	16	2	31	4	1978
45382	29	18	2	31	4	1980
45452	30	17	2	35	7	1976
45452	29	18	2	35	7	1977
45452	30	19	2	35	7	1978
45452	29	21	2	35	7	1980
45472	32	16	2	33	6	1976
45472	29	17	2	33	6	1977
45472	31	18	2	33	6	1978
45472	36	20	2	33	6	1980
45473	33	15	2	33	5	1976
45473	30	16	2	33	5	1977
45473	31	17	2	33	5	1978
45473	33	19	2	33	5	1980
45474	36	13	2	33	3	1976
45474	30	14	2	33	3	1977
45474	30	15	2	33	3	1978
45474	31	17	2	33	3	1980
45522	28	15	2	34	5	1976
45522	31	16	2	34	5	1977
45522	29	17	2	34	5	1978
45542	32	11	1	35	1	1976
45542	33	12	1	35	1	1977
45542	34	13	1	35	1	1978
45542	31	15	1	35	1	1980
45652	29	16	2	31	6	1976
45652	31	17	2	31	6	1977
45652	29	18	2	31	6	1978
45653	22	14	1	32	4	1976
45653	22	15	1	32	4	1977
45653	18	16	1	32	4	1978
45654	31	12	1	33	2	1976
45654	32	13	1	33	2	1977
45654	28	14	1	33	2	1978
45762	36	17	1	32	7	1976
45762	36	18	1	32	7	1977
45762	33	19	1	32	7	1978
45762	35	21	1	32	7	1980
45763	28	16	2	31	6	1976
45763	22	17	2	31	6	1977
45763	30	18	2	31	6	1978
45763	30	20	2	31	6	1980
45764	34	15	2	29	5	1976
45764	32	16	2	29	5	1977
45764	31	17	2	29	5	1978
45764	29	19	2	29	5	1980
45765	34	13	1	32	3	1976
45765	33	14	1	32	3	1977
45765	28	15	1	32	3	1978
45765	28	17	1	32	3	1980
45766	35	11	2	34	1	1976
45766	32	12	2	34	1	1977
45766	32	13	2	34	1	1978
45766	27	15	2	34	1	1980
45792	25	17	2	35	7	1976
45792	28	18	2	35	7	1977
45792	28	19	2	35	7	1978
45792	31	21	2	35	7	1980
45793	36	16	2	35	6	1976
45793	36	17	2	35	6	1977
45793	35	18	2	35	6	1978
45793	33	20	2	35	6	1980
45794	33	12	2	35	2	1976
45794	30	13	2	35	2	1977
45794	32	14	2	35	2	1978
45794	32	16	2	35	2	1980
46042	18	13	1	35	3	1976
46042	28	14	1	35	3	1977
46042	23	15	1	35	3	1978
46042	31	17	1	35	3	1980
46043	34	11	2	35	1	1976
46043	28	12	2	35	1	1977
46043	27	13	2	35	1	1978
46043	35	15	2	35	1	1980
46122	22	17	2	29	7	1976
46122	31	18	2	29	7	1977
46122	27	19	2	29	7	1978
46122	28	21	2	29	7	1980
46123	30	14	1	29	4	1976
46123	30	15	1	29	4	1977
46123	31	16	1	29	4	1978
46123	27	18	1	29	4	1980
46192	35	13	2	35	3	1976
46192	33	14	2	35	3	1977
46192	32	15	2	35	3	1978
46192	32	17	2	35	3	1980
46193	27	15	1	35	5	1976
46193	22	16	1	35	5	1977
46193	23	17	1	35	5	1978
46193	24	19	1	35	5	1980
46232	27	13	2	35	3	1976
46232	29	14	2	35	3	1977
46232	31	15	2	35	3	1978
46232	33	17	2	35	3	1980
46233	35	16	2	35	6	1976
46233	27	17	2	35	6	1977
46233	33	18	2	35	6	1978
46233	35	20	2	35	6	1980
46312	28	13	2	35	3	1976
46312	27	14	2	35	3	1977
46312	24	15	2	35	3	1978
46312	26	17	2	35	3	1980
46342	31	16	2	34	6	1976
46342	32	17	2	34	6	1977
46342	34	18	2	34	6	1978
46342	33	20	2	34	6	1980
46343	32	17	1	34	7	1976
46343	30	18	1	34	7	1977
46343	32	19	1	34	7	1978
46343	30	21	1	34	7	1980
46792	28	13	1	31	3	1976
46792	28	14	1	31	3	1977
46792	27	15	1	31	3	1978
46792	26	17	1	31	3	1980
46793	35	15	2	34	5	1976
46793	36	16	2	34	5	1977
46793	36	17	2	34	5	1978
46793	32	19	2	34	5	1980
47132	33	14	2	33	4	1976
47133	31	15	1	33	5	1976
47472	31	11	1	34	1	1976
47472	31	12	1	34	1	1977
47472	23	13	1	34	1	1978
47472	25	15	1	34	1	1980
47473	33	13	2	34	3	1976
47473	30	14	2	34	3	1977
47473	32	15	2	34	3	1978
47473	30	17	2	34	3	1980
47474	26	16	1	34	6	1976
47474	26	17	1	34	6	1977
47474	24	18	1	34	6	1978
47474	23	20	1	34	6	1980
47862	29	17	2	34	7	1976
47862	27	18	2	34	7	1977
47862	28	19	2	34	7	1978
47862	29	21	2	34	7	1980
47892	32	17	1	28	7	1976
47892	26	18	1	28	7	1977
47892	29	19	1	28	7	1978
48072	20	16	1	33	6	1976
48072	25	17	1	33	6	1977
48072	21	18	1	33	6	1978
48072	23	20	1	33	6	1980
48073	30	12	1	34	2	1976
48073	34	13	1	34	2	1977
48073	31	14	1	34	2	1978
48073	30	16	1	34	2	1980
48074	30	17	2	33	7	1976
48074	27	18	2	33	7	1977
48074	28	19	2	33	7	1978
48074	29	21	2	33	7	1980
48243	31	15	1	34	5	1976
48243	31	16	1	34	5	1977
48243	27	19	1	34	5	1980
48252	26	15	1	35	5	1976
48253	29	12	1	35	2	1976
48254	31	11	1	35	1	1976
48272	31	12	1	35	2	1976
48272	36	13	1	35	2	1977
48272	36	14	1	35	2	1978
48273	36	11	2	35	1	1976
48273	35	12	2	35	1	1977
48273	36	13	2	35	1	1978
48512	24	17	1	31	7	1976
48513	21	15	1	31	5	1976
48513	20	16	1	31	5	1977
48513	21	17	1	31	5	1978
48522	35	11	2	35	1	1976
48522	32	12	2	35	1	1977
48522	35	13	2	35	1	1978
48522	33	15	2	35	1	1980
48562	25	14	1	33	4	1976
48562	22	15	1	33	4	1977
48562	26	16	1	33	4	1978
48563	29	11	1	35	1	1976
48563	30	12	1	35	1	1977
48563	23	13	1	35	1	1978
48563	24	15	1	35	1	1980
48602	30	17	1	29	7	1976
48602	30	18	1	29	7	1977
48602	29	19	1	29	7	1978
48602	30	21	1	29	7	1980
48642	22	17	1	33	7	1976
48642	21	18	1	33	7	1977
48642	22	19	1	33	7	1978
48642	22	21	1	33	7	1980
48643	22	15	1	34	5	1976
48643	27	16	1	34	5	1977
48643	28	17	1	34	5	1978
48652	36	12	2	35	2	1976
48652	33	13	2	35	2	1977
48652	36	14	2	35	2	1978
48702	32	11	1	35	1	1976
48702	33	12	1	35	1	1977
48702	33	13	1	35	1	1978
48702	33	15	1	35	1	1980
48722	31	15	2	35	5	1976
48722	26	16	2	35	5	1977
48722	27	17	2	35	5	1978
48723	35	12	1	35	2	1976
48723	36	13	1	35	2	1977
48723	36	14	1	35	2	1978
48822	28	11	2	28	1	1976
48822	23	12	2	28	1	1977
48822	23	13	2	28	1	1978
48822	22	15	2	28	1	1980
48823	29	11	2	28	1	1976
48823	17	12	2	28	1	1977
48823	22	13	2	28	1	1978
48823	15	15	2	28	1	1980
48824	25	17	2	26	7	1976
48824	27	18	2	26	7	1977
48824	25	19	2	26	7	1978
48824	25	21	2	26	7	1980
48852	24	17	2	32	7	1976
48852	24	18	2	32	7	1977
48852	27	19	2	32	7	1978
48852	25	21	2	32	7	1980
48853	27	15	1	32	5	1976
48853	29	16	1	32	5	1977
48853	34	17	1	32	5	1978
48854	35	14	1	32	4	1976
48854	26	15	1	32	4	1977
48854	26	16	1	32	4	1978
48855	26	12	2	32	2	1976
48855	26	13	2	32	2	1977
48855	23	14	2	32	2	1978
48855	24	16	2	32	2	1980
48902	34	14	2	35	4	1976
48902	28	15	2	35	4	1977
48902	33	16	2	35	4	1978
48902	23	18	2	35	4	1980
48932	34	11	1	33	1	1976
48932	31	12	1	33	1	1977
48932	25	13	1	33	1	1978
48932	24	15	1	33	1	1980
48933	30	13	2	32	3	1976
48933	27	14	2	32	3	1977
48933	29	15	2	32	3	1978
48933	29	17	2	32	3	1980
48982	31	15	2	31	5	1976
48982	35	16	2	31	5	1977
48982	32	17	2	31	5	1978
49042	28	11	1	32	1	1976
49042	33	12	1	32	1	1977
49042	30	13	1	32	1	1978
49042	30	15	1	32	1	1980
49043	34	11	1	32	1	1976
49043	35	12	1	32	1	1977
49043	35	13	1	32	1	1978
49043	27	15	1	32	1	1980
49044	25	15	1	31	5	1976
49044	25	16	1	31	5	1977
49044	25	17	1	31	5	1978
49044	25	19	1	31	5	1980
49045	26	16	2	33	6	1976
49045	27	17	2	33	6	1977
49045	26	18	2	33	6	1978
49045	26	20	2	33	6	1980
49112	34	12	2	28	2	1976
49112	34	13	2	28	2	1977
49112	35	14	2	28	2	1978
49112	35	16	2	28	2	1980
49113	31	12	1	28	2	1976
49113	25	13	1	28	2	1977
49113	31	14	1	28	2	1978
49113	35	16	1	28	2	1980
49114	33	14	1	28	4	1976
49114	28	16	1	28	4	1978
49114	30	18	1	28	4	1980
49122	33	14	1	31	4	1976
49122	28	15	1	31	4	1977
49122	29	16	1	31	4	1978
49122	26	18	1	31	4	1980
49242	33	12	1	29	2	1976
49242	36	16	1	29	2	1980
49243	32	13	1	29	3	1976
49243	33	17	1	29	3	1980
49422	29	16	2	32	6	1976
49422	33	17	2	32	6	1977
49422	35	18	2	32	6	1978
49423	29	17	2	32	7	1976
49423	31	18	2	32	7	1977
49423	33	19	2	32	7	1978
49532	35	13	2	33	3	1976
49532	34	14	2	33	3	1977
49532	30	15	2	33	3	1978
49532	33	17	2	33	3	1980
49672	33	14	1	35	4	1976
49672	26	15	1	35	4	1977
49672	31	16	1	35	4	1978
49672	23	18	1	35	4	1980
49892	29	15	2	32	5	1976
49892	23	16	2	32	5	1977
49892	34	17	2	32	5	1978
49892	28	19	2	32	5	1980
49893	36	14	2	31	4	1976
49893	29	15	2	31	4	1977
49893	36	16	2	31	4	1978
49893	32	18	2	31	4	1980
49894	30	13	1	30	3	1976
49894	25	14	1	30	3	1977
49894	31	15	1	30	3	1978
49894	33	17	1	30	3	1980
49895	36	12	2	31	2	1976
49895	34	13	2	31	2	1977
49895	36	14	2	31	2	1978
49895	36	16	2	31	2	1980
49896	34	11	1	31	1	1976
49896	34	12	1	31	1	1977
49896	34	13	1	31	1	1978
49896	30	15	1	31	1	1980
50072	36	16	1	33	6	1976
50072	31	17	1	33	6	1977
50072	34	18	1	33	6	1978
50072	28	20	1	33	6	1980
50092	30	11	2	35	1	1976
50092	35	12	2	35	1	1977
50092	33	13	2	35	1	1978
50092	28	15	2	35	1	1980
50093	35	15	1	34	5	1976
50093	33	16	1	34	5	1977
50093	35	17	1	34	5	1978
50093	31	19	1	34	5	1980
50094	36	13	2	35	3	1976
50094	32	14	2	35	3	1977
50094	28	15	2	35	3	1978
50094	28	17	2	35	3	1980
50182	35	12	1	28	2	1976
50182	33	13	1	28	2	1977
50182	34	14	1	28	2	1978
50182	23	16	1	28	2	1980
50582	35	11	1	34	1	1976
50582	33	12	1	34	1	1977
50582	33	13	1	34	1	1978
50582	34	15	1	34	1	1980
50642	33	11	2	28	1	1976
50642	33	12	2	28	1	1977
50642	33	13	2	28	1	1978
50642	32	15	2	28	1	1980
50662	35	13	2	31	3	1976
50662	35	14	2	31	3	1977
50662	34	15	2	31	3	1978
50662	35	17	2	31	3	1980
50692	32	12	2	32	2	1976
50692	33	13	2	32	2	1977
50692	32	14	2	32	2	1978
50692	29	16	2	32	2	1980
50693	30	15	2	33	5	1976
50693	30	16	2	33	5	1977
50693	29	17	2	33	5	1978
50693	27	19	2	33	5	1980
50782	33	14	1	28	4	1976
50782	27	15	1	28	4	1977
50782	31	16	1	28	4	1978
50782	27	18	1	28	4	1980
50812	36	11	1	34	1	1976
50812	35	12	1	34	1	1977
50812	36	13	1	34	1	1978
50812	36	15	1	34	1	1980
51442	31	14	2	29	4	1976
51442	29	15	2	29	4	1977
51442	30	16	2	29	4	1978
51442	29	18	2	29	4	1980
51982	35	12	1	35	2	1976
51982	34	13	1	35	2	1977
51982	33	14	1	35	2	1978
51982	34	16	1	35	2	1980
52212	34	14	1	35	4	1976
52212	34	15	1	35	4	1977
52212	33	16	1	35	4	1978
52212	33	18	1	35	4	1980
52222	32	16	2	10	6	1976
52222	31	17	2	10	6	1977
52222	29	18	2	10	6	1978
52222	31	20	2	10	6	1980
52223	33	15	2	32	5	1976
52223	32	16	2	32	5	1977
52223	32	17	2	32	5	1978
52223	32	19	2	32	5	1980
52522	31	12	1	31	2	1976
52522	29	13	1	31	2	1977
52522	30	14	1	31	2	1978
52522	33	16	1	31	2	1980
52523	33	13	1	31	3	1976
52523	25	14	1	31	3	1977
52523	29	15	1	31	3	1978
52523	28	17	1	31	3	1980
52552	24	13	1	35	3	1976
52552	19	14	1	35	3	1977
52552	18	15	1	35	3	1978
52552	22	17	1	35	3	1980
52872	33	12	2	33	2	1976
52872	34	13	2	33	2	1977
52872	31	14	2	33	2	1978
52872	31	16	2	33	2	1980
52873	34	13	1	33	3	1976
52873	24	14	1	33	3	1977
52873	27	15	1	33	3	1978
52873	25	17	1	33	3	1980
52874	32	14	1	33	4	1976
52874	25	15	1	33	4	1977
52874	29	16	1	33	4	1978
52874	27	18	1	33	4	1980
52982	30	12	2	31	2	1976
52982	30	13	2	31	2	1977
52982	27	14	2	31	2	1978
52982	33	16	2	31	2	1980
53002	29	13	2	32	3	1976
53002	31	14	2	32	3	1977
53002	25	15	2	32	3	1978
53002	27	17	2	32	3	1980
53003	34	16	1	33	6	1976
53003	26	17	1	33	6	1977
53003	22	18	1	33	6	1978
53003	21	20	1	33	6	1980
53022	21	15	1	32	5	1976
53022	26	16	1	32	5	1977
53022	26	17	1	32	5	1978
53042	34	14	2	34	4	1976
53042	32	15	2	34	4	1977
53042	32	16	2	34	4	1978
53042	26	18	2	34	4	1980
53043	34	11	2	34	1	1976
53043	33	12	2	34	1	1977
53043	29	13	2	34	1	1978
53043	26	15	2	34	1	1980
53072	34	12	2	35	2	1976
53072	32	13	2	35	2	1977
53072	32	14	2	35	2	1978
53072	27	16	2	35	2	1980
53073	31	13	1	35	3	1976
53073	27	14	1	35	3	1977
53073	31	15	1	35	3	1978
53073	26	17	1	35	3	1980
53092	14	14	1	35	4	1976
53092	35	15	1	35	4	1977
53092	32	16	1	35	4	1978
53092	33	18	1	35	4	1980
53102	31	14	2	33	4	1976
53102	32	15	2	33	4	1977
53102	31	16	2	33	4	1978
53102	27	18	2	33	4	1980
53112	33	12	2	35	2	1976
53112	33	13	2	35	2	1977
53112	30	14	2	35	2	1978
53112	29	16	2	35	2	1980
53122	34	12	2	35	2	1976
53122	36	13	2	35	2	1977
53122	36	14	2	35	2	1978
53122	35	16	2	35	2	1980
53123	15	14	1	35	4	1976
53123	16	15	1	35	4	1977
53123	15	16	1	35	4	1978
53123	18	18	1	35	4	1980
53162	32	15	1	30	5	1976
53162	27	16	1	30	5	1977
53162	23	17	1	30	5	1978
53162	22	19	1	30	5	1980
53172	30	14	1	31	4	1976
53172	32	15	1	31	4	1977
53172	32	16	1	31	4	1978
53172	29	18	1	31	4	1980
53173	35	12	2	28	2	1976
53173	32	13	2	28	2	1977
53173	31	14	2	28	2	1978
53173	29	16	2	28	2	1980
53174	36	11	1	28	1	1976
53174	36	12	1	28	1	1977
53174	30	13	1	28	1	1978
53174	27	15	1	28	1	1980
53182	25	13	1	35	3	1976
53182	25	14	1	35	3	1977
53182	27	15	1	35	3	1978
53182	24	17	1	35	3	1980
53183	25	13	1	32	3	1976
53183	26	14	1	32	3	1977
53183	29	15	1	32	3	1978
53183	23	17	1	32	3	1980
53184	21	16	1	29	6	1976
53184	18	17	1	29	6	1977
53184	23	18	1	29	6	1978
53184	12	20	1	29	6	1980
53212	34	11	1	27	1	1976
53212	36	12	1	27	1	1977
53212	36	13	1	27	1	1978
53212	27	15	1	27	1	1980
53213	32	13	2	28	3	1976
53213	32	14	2	28	3	1977
53213	34	15	2	28	3	1978
53213	24	17	2	28	3	1980
53252	33	16	1	35	6	1976
53252	36	17	1	35	6	1977
53252	33	18	1	35	6	1978
53252	32	20	1	35	6	1980
53282	27	15	1	28	5	1976
53282	29	16	1	28	5	1977
53282	24	17	1	28	5	1978
53282	25	19	1	28	5	1980
53283	23	17	1	28	7	1976
53283	23	18	1	28	7	1977
53283	21	19	1	28	7	1978
53283	22	21	1	28	7	1980
53292	31	11	1	34	1	1976
53292	32	12	1	34	1	1977
53292	28	13	1	34	1	1978
53292	25	15	1	34	1	1980
53293	32	11	2	35	1	1976
53293	33	12	2	35	1	1977
53293	33	13	2	35	1	1978
53293	21	15	2	35	1	1980
53522	35	12	1	35	2	1976
53522	36	13	1	35	2	1977
53522	32	14	1	35	2	1978
53522	26	16	1	35	2	1980
53582	25	17	2	34	7	1976
53582	25	18	2	34	7	1977
53582	23	19	2	34	7	1978
53582	22	21	2	34	7	1980
53602	27	15	1	35	5	1976
53602	27	16	1	35	5	1977
53602	33	17	1	35	5	1978
53602	32	19	1	35	5	1980
53832	33	16	2	34	6	1976
53832	32	17	2	34	6	1977
53832	31	18	2	34	6	1978
53832	26	20	2	34	6	1980
53882	34	17	1	35	7	1976
53882	34	18	1	35	7	1977
53882	32	19	1	35	7	1978
53882	30	21	1	35	7	1980
53883	35	13	2	35	3	1976
53883	32	14	2	35	3	1977
53883	32	15	2	35	3	1978
53883	32	17	2	35	3	1980
53884	32	11	1	35	1	1976
53884	32	13	1	35	1	1978
53884	29	15	1	35	1	1980
54002	36	13	2	33	3	1976
54002	35	14	2	33	3	1977
54002	36	15	2	33	3	1978
54002	30	17	2	33	3	1980
54022	34	16	2	35	6	1976
54022	35	17	2	35	6	1977
54022	36	18	2	35	6	1978
54022	36	20	2	35	6	1980
54023	34	14	2	34	4	1976
54023	35	15	2	34	4	1977
54023	32	16	2	34	4	1978
54023	31	18	2	34	4	1980
54042	32	14	1	29	4	1976
54042	30	15	1	29	4	1977
54042	28	16	1	29	4	1978
54042	32	18	1	29	4	1980
54072	34	12	2	32	2	1976
54072	35	13	2	32	2	1977
54072	30	14	2	32	2	1978
54072	26	16	2	32	2	1980
54082	36	17	1	35	7	1976
54082	36	18	1	35	7	1977
54082	36	19	1	35	7	1978
54082	36	21	1	35	7	1980
54083	36	14	1	35	4	1976
54083	36	15	1	35	4	1977
54083	36	16	1	35	4	1978
54083	36	18	1	35	4	1980
54084	36	13	1	35	3	1976
54084	35	14	1	35	3	1977
54084	33	15	1	35	3	1978
54084	27	17	1	35	3	1980
54142	25	14	1	33	4	1976
54142	13	15	1	33	4	1977
54142	13	16	1	33	4	1978
54142	23	18	1	33	4	1980
54152	32	11	1	32	1	1976
54152	33	12	1	32	1	1977
54152	26	13	1	32	1	1978
54152	28	15	1	32	1	1980
54212	34	12	2	35	2	1976
54212	34	13	2	35	2	1977
54212	32	14	2	35	2	1978
54212	32	16	2	35	2	1980
54213	35	14	2	35	4	1976
54213	36	15	2	35	4	1977
54213	34	16	2	35	4	1978
54213	36	18	2	35	4	1980
54214	28	16	1	32	6	1976
54214	31	17	1	32	6	1977
54214	35	18	1	32	6	1978
54214	36	20	1	32	6	1980
54222	31	17	2	33	7	1976
54222	35	18	2	33	7	1977
54222	36	19	2	33	7	1978
54222	33	21	2	33	7	1980
54223	36	14	1	35	4	1976
54223	36	15	1	35	4	1977
54223	36	16	1	35	4	1978
54223	34	18	1	35	4	1980
54272	36	11	2	35	1	1976
54272	36	12	2	35	1	1977
54272	36	13	2	35	1	1978
54272	36	15	2	35	1	1980
54273	27	17	2	35	7	1976
54273	28	18	2	35	7	1977
54273	27	19	2	35	7	1978
54273	29	21	2	35	7	1980
54292	35	14	1	35	4	1976
54292	27	15	1	35	4	1977
54292	27	16	1	35	4	1978
54292	28	18	1	35	4	1980
54293	36	12	1	35	2	1976
54293	27	13	1	35	2	1977
54293	27	14	1	35	2	1978
54293	26	16	1	35	2	1980
54362	34	14	2	32	4	1976
54362	31	15	2	32	4	1977
54362	26	16	2	32	4	1978
54362	26	18	2	32	4	1980
54402	28	14	1	29	4	1976
54402	23	15	1	29	4	1977
54402	23	16	1	29	4	1978
54402	25	18	1	29	4	1980
54422	30	13	2	28	3	1976
54422	34	14	2	28	3	1977
54422	34	15	2	28	3	1978
54423	31	15	1	28	5	1976
54423	35	16	1	28	5	1977
54423	34	17	1	28	5	1978
54472	36	12	2	28	2	1976
54472	36	13	2	28	2	1977
54472	35	14	2	28	2	1978
54472	29	16	2	28	2	1980
54473	33	13	2	26	3	1976
54473	32	14	2	26	3	1977
54473	31	15	2	26	3	1978
54473	30	17	2	26	3	1980
54474	35	11	2	28	1	1976
54474	35	12	2	28	1	1977
54474	34	13	2	28	1	1978
54474	34	15	2	28	1	1980
54692	33	14	1	28	4	1976
54692	29	15	1	28	4	1977
54692	25	16	1	28	4	1978
54692	23	18	1	28	4	1980
54882	36	16	2	35	6	1976
54882	32	17	2	35	6	1977
54882	31	18	2	35	6	1978
54882	30	20	2	35	6	1980
54883	22	11	1	33	1	1976
54883	27	12	1	33	1	1977
54883	29	13	1	33	1	1978
54883	22	15	1	33	1	1980
54884	28	14	2	34	4	1976
54884	24	15	2	34	4	1977
54884	31	16	2	34	4	1978
54884	26	18	2	34	4	1980
54902	36	11	2	34	1	1976
54902	36	12	2	34	1	1977
54902	34	13	2	34	1	1978
54902	32	15	2	34	1	1980
54922	28	15	1	31	5	1976
54922	33	16	1	31	5	1977
54922	23	17	1	31	5	1978
54922	20	19	1	31	5	1980
54923	29	17	2	31	7	1976
54923	26	18	2	31	7	1977
54923	25	19	2	31	7	1978
54923	24	21	2	31	7	1980
54972	36	11	2	35	1	1976
54972	36	12	2	35	1	1977
54972	36	13	2	35	1	1978
54972	36	15	2	35	1	1980
56402	27	16	2	35	6	1976
56402	30	17	2	35	6	1977
56402	30	18	2	35	6	1978
56402	30	20	2	35	6	1980
56403	29	11	1	33	1	1976
56403	31	12	1	33	1	1977
56403	31	13	1	33	1	1978
56403	27	15	1	33	1	1980
56452	25	17	2	33	7	1976
56452	25	18	2	33	7	1977
56452	25	19	2	33	7	1978
56452	28	21	2	33	7	1980
56472	28	12	1	34	2	1976
56472	27	13	1	34	2	1977
56472	32	14	1	34	2	1978
56472	36	16	1	34	2	1980
56473	29	14	1	34	4	1976
56473	28	15	1	34	4	1977
56473	29	16	1	34	4	1978
56473	28	18	1	34	4	1980
56512	36	12	2	33	2	1976
56512	27	13	2	33	2	1977
56512	26	14	2	33	2	1978
56512	24	16	2	33	2	1980
56712	33	14	2	35	4	1976
56712	32	15	2	35	4	1977
56712	34	16	2	35	4	1978
56712	27	18	2	35	4	1980
56713	31	15	1	35	5	1976
56713	25	16	1	35	5	1977
56713	26	17	1	35	5	1978
56713	29	19	1	35	5	1980
56832	15	16	1	33	6	1976
56832	18	17	1	33	6	1977
56832	19	18	1	33	6	1978
56832	16	20	1	33	6	1980
56833	28	13	2	35	3	1976
56833	26	14	2	35	3	1977
56833	22	15	2	35	3	1978
56833	21	17	2	35	3	1980
57302	29	14	2	34	4	1976
57302	30	15	2	34	4	1977
57302	27	16	2	34	4	1978
57302	22	18	2	34	4	1980
57303	29	17	1	33	7	1976
57303	31	18	1	33	7	1977
57303	28	19	1	33	7	1978
57303	30	21	1	33	7	1980
57312	31	14	2	31	4	1976
57312	28	15	2	31	4	1977
57312	24	16	2	31	4	1978
57312	30	18	2	31	4	1980
57342	36	11	1	35	1	1976
57342	36	12	1	35	1	1977
57342	36	13	1	35	1	1978
57342	34	15	1	35	1	1980
57352	23	17	2	30	7	1976
57352	27	18	2	30	7	1977
57352	27	19	2	30	7	1978
57353	30	13	1	32	3	1976
57353	32	14	1	32	3	1977
57353	29	15	1	32	3	1978
57353	31	17	1	32	3	1980
57682	34	11	1	35	1	1976
57682	31	12	1	35	1	1977
57682	26	13	1	35	1	1978
57682	28	15	1	35	1	1980
57792	32	11	2	28	1	1976
57792	35	12	2	28	1	1977
57792	34	13	2	28	1	1978
57792	35	15	2	28	1	1980
57793	29	13	1	29	3	1976
57793	28	14	1	29	3	1977
57793	31	15	1	29	3	1978
57793	28	17	1	29	3	1980
57812	35	11	1	35	1	1976
57812	31	12	1	35	1	1977
57812	33	13	1	35	1	1978
57812	25	15	1	35	1	1980
57813	27	13	2	34	3	1976
57813	36	14	2	34	3	1977
57813	33	15	2	34	3	1978
57813	28	17	2	34	3	1980
57832	26	12	2	32	2	1976
57832	25	13	2	32	2	1977
57832	30	14	2	32	2	1978
57832	30	16	2	32	2	1980
57842	28	15	1	35	5	1976
57842	25	16	1	35	5	1977
57842	23	17	1	35	5	1978
57842	23	19	1	35	5	1980
57843	29	13	2	35	3	1976
57843	28	14	2	35	3	1977
57843	32	15	2	35	3	1978
57843	29	17	2	35	3	1980
57844	32	11	2	35	1	1976
57844	32	12	2	35	1	1977
57844	32	13	2	35	1	1978
57844	24	15	2	35	1	1980
57882	26	16	1	31	6	1976
57882	27	17	1	31	6	1977
57882	30	18	1	31	6	1978
57882	21	20	1	31	6	1980
57883	27	15	2	28	5	1976
57883	31	16	2	28	5	1977
57883	31	17	2	28	5	1978
57883	31	19	2	28	5	1980
57932	28	13	1	35	3	1976
57932	21	14	1	35	3	1977
57932	15	15	1	35	3	1978
57932	17	17	1	35	3	1980
57933	24	15	2	35	5	1976
57933	24	16	2	35	5	1977
57933	20	17	2	35	5	1978
57933	25	19	2	35	5	1980
57934	23	15	2	35	5	1976
57934	24	16	2	35	5	1977
57934	16	17	2	35	5	1978
57934	23	19	2	35	5	1980
57935	33	17	2	35	7	1976
57935	32	18	2	35	7	1977
57935	36	19	2	35	7	1978
57935	32	21	2	35	7	1980
57992	31	16	1	33	6	1976
57992	25	17	1	33	6	1977
57992	24	18	1	33	6	1978
57992	24	20	1	33	6	1980
58392	36	12	2	33	2	1976
58392	36	13	2	33	2	1977
58392	35	14	2	33	2	1978
58392	35	16	2	33	2	1980
58512	23	17	1	29	7	1976
58512	16	18	1	29	7	1977
58512	21	19	1	29	7	1978
58512	20	21	1	29	7	1980
58912	30	12	2	32	2	1976
58912	29	13	2	32	2	1977
58912	36	14	2	32	2	1978
58912	32	16	2	32	2	1980
58913	35	15	2	30	5	1976
58913	30	16	2	30	5	1977
58913	31	17	2	30	5	1978
58913	26	19	2	30	5	1980
58914	30	16	2	28	6	1976
58914	34	17	2	28	6	1977
58914	27	18	2	28	6	1978
58914	23	20	2	28	6	1980
58915	31	17	1	28	7	1976
